source_path,latex,latex_hash,has_worker_client
consciousness/consciousness-reality-assessment-wrapped.html,d\chi/dt &gt; 0,002d4328c6ca799be41bfccc21f13a6db1fb8a0341fbed7dc68fe6012d1e171c,True
consciousness/consciousness-reality-assessment-wrapped.html,d\chi/dt &lt; 0,c4eaef805bb25ffec1d10f21b7f95d2bd38ac3c99e56286d5a69f26c0ba6bed8,True
consciousness/consciousness-reality-assessment.html,&gt; 3\sigma,47d74fd42df05b479dbf3037a41ba22ebbf4a632afc86c24c7aabf8ac2366f52,True
consciousness/consciousness-reality-assessment.html,(1/2)\dot{\chi}^2,fc21f7a389b5ee9208e9942e8a0fe50a0f603212dfbd2a8f509033e88bca3cee,True
consciousness/consciousness-reality-assessment.html,(\Box + m_\chi^2)\chi = 0,fdd8c17c2ef9d84ea33abd6cca8a1999c70286d36ee83621757fea1b7d60cfd4,True
consciousness/consciousness-reality-assessment.html,10^{-30},ef63a6115497151703b1ebf117747a8a5db1e11c4ff4b66992c403d88f41b8c7,True
consciousness/consciousness-reality-assessment.html,8 \times 10^9,9105eb72c0c186411cb65f360a3339c322d75a2ea5c820d40dc0ac519f095312,True
consciousness/consciousness-reality-assessment.html,G_{\mu\nu} + \Lambda g_{\mu\nu} = (8\pi G/c^4)T_{\mu\nu} + \kappa\chi_{\mu\nu},f6a2ce1e33babf41ef85aabb979d7738ea93ccf785d1a913dbdfebf07bb68b92,True
consciousness/consciousness-reality-assessment.html,H_0,eba0c94b0e6f7476c533d750c4195adbf93c3493999ba667f3a4cf6a864a06e2,True
consciousness/consciousness-reality-assessment.html,H_{\mu\nu},749ca8ee6f4f610f5a926c8d1c5c90826fa7a31e0169d4c1474449de1ec85fdf,True
consciousness/consciousness-reality-assessment.html,J_\chi,6199a893dc0b7adf3ab7b76a056500332442ea288f2f8df91bb19d4618516738,True
consciousness/consciousness-reality-assessment.html,T_{\mu\nu}^{(\chi)} = \sum_\phi Z_\phi\left(\nabla_\mu\phi\nabla_\nu\phi - \frac{1}{2}g_{\mu\nu}\nabla_\alpha\phi\nabla^\alpha\phi\right) + H_{\mu\alpha}H_\nu{}^\alpha - \frac{1}{4}g_{\mu\nu}H^2 + \alpha_2 f W_\mu W_\nu + \text{(potential terms)},c60dc32fb057864bd706ff32ca19deb7d90fcd97143195f8872678b25e9077ad,True
consciousness/consciousness-reality-assessment.html,V''(\chi_0),48c8c96570082bc0f08e5fbc8fd5f825b1ff3faf3844bb7ae03769f25c8ba904,True
consciousness/consciousness-reality-assessment.html,V''(\chi_0) \geq 0,916cf8d9016454ed78a7657607b4120a56cc1c8c7ad9ec335880642542223344,True
consciousness/consciousness-reality-assessment.html,"V(\chi, S) = \alpha S(t)(1-\chi(t))^2",5e1cbd2c035f74a7a7b1c12ebf8a5f9c1c37ea66ea9a7b57fe36994a477cca6d,True
consciousness/consciousness-reality-assessment.html,W_\mu,99c602da979a44155f038f9e77ad48c58542d9b745513456fa576cc8243d56ca,True
consciousness/consciousness-reality-assessment.html,\Box = \partial^2/\partial t^2 - \nabla^2,5b2a7e9321530c4bec6248fe59ad193844ba243fba5a07cfa7a779315717c6ba,True
consciousness/consciousness-reality-assessment.html,\Lambda \sim 10^{-52},f852ccba81fc59fdc34afdc38e006fbacc4f53d5d8a5f33c5d257d62eb35e2cb,True
consciousness/consciousness-reality-assessment.html,\Lambda_{\text{eff}},908956466772cf8fe915bc85f224e534b79f265f1f1ca90126c35c217dfa0a65,True
consciousness/consciousness-reality-assessment.html,\beta \sim 10^{-15},aaac8a766e5a75bd29460fd235708ddeafa2a8ac2ef8aa4a599b978e5f0ad43a,True
consciousness/consciousness-reality-assessment.html,\chi = 0,0c0429cc5cc116c1ccfe876c6085b717c953e4cfe6613e8736ecd2db6eedc01b,True
consciousness/consciousness-reality-assessment.html,\chi = 1,526ad8e26b923dde5c9f3cd70096431e0ed0c62db967892529ffe8de37e926ba,True
consciousness/consciousness-reality-assessment.html,"\chi = \iiint(G \cdot M \cdot E \cdot S \cdot T \cdot K \cdot R \cdot Q \cdot F \cdot C)\,dx\,dy\,dt",22dd060b3312d6ff105a388ad608db625888a9cf9f87186035d4ffa1879f0334,True
consciousness/consciousness-reality-assessment.html,\chi \to 0,83f9f3d1f132bf00e76476c99fc135d0c3b2c8087cb465758213db77475e057f,True
consciousness/consciousness-reality-assessment.html,"\chi(x,t) = A \exp(i(kx - \omega t))",2cd879fbd639da8d5a8657ce1e89410d591dfca399f8d22845b7b747895df427,True
consciousness/consciousness-reality-assessment.html,\chi_0,c5fb43cac0e529ac870e6bc672780fbe04aad44ffb1cae329e2eb4a040889b9a,True
consciousness/consciousness-reality-assessment.html,\chi_{\mu\nu} \to 0,bec67a9c13e36c12583e9955958f9891f7421a85bff22b1082a20e5fdf81fffc,True
consciousness/consciousness-reality-assessment.html,\kappa\chi_{\mu\nu} \neq 0,30834020f855a9506d44d9d9f296a2b25b99d737061dfcd33f5412aa3b540849,True
consciousness/consciousness-reality-assessment.html,\ll,2a707ccad5a125ef6140a26bce9eb046907d81fc067322800a76afd35bbd7743,True
consciousness/consciousness-reality-assessment.html,"\mathcal{F}_i = \{G, M, E, S, T, K, R, Q, F, C\}",d4e8cd333cb796fa182631b4590eee8d672d0a07a38cb20979aa7d7e855959e5,True
consciousness/consciousness-reality-assessment.html,"\mathcal{F}_i = {G, M, E, S, T, K, R, Q, F, C}",cc6219fd4b87293d340d258691bdda436aa5dbca43e042b8e59384d8ec3885eb,True
consciousness/consciousness-reality-assessment.html,\mathcal{L}_{LLC} = \chi(t)(d/dt(G+M+E+S+T+K+R+Q+F+C))^2 - S \cdot \chi(t),226e525955431ec40aec216f70b803e3ce2af814ad728f1e938e8c5b180e9f86,True
consciousness/consciousness-reality-assessment.html,\rho_\chi,51aed110a5c3a870f053a98062d54b0ba54ed022934eb96fbbb56565d80c6bbd,True
consciousness/consciousness-reality-assessment.html,\rho_m,18406af98fd43046abcf39e28f8d7610a4f7c081296f0c01e4d5aff2d33ee2d2,True
consciousness/consciousness-reality-assessment.html,\rho_{DE} \sim 10^{-29},b09cf2de7fef8af4c560f85efe91116969dc9ea8b6ff9b4f58713f0ac7038b3e,True
consciousness/consciousness-reality-assessment.html,\sim 12.5,d27d45be22d5685abc97657750503f53772d4f603a8c794c34041b822a34fe7b,True
consciousness/consciousness-reality-assessment.html,\times,349ba76d907adfab68eec33293a8be655efcf4e8943ada9ddc6fb03da4a20192,True
consciousness/consciousness-reality-assessment.html,^{-1},04ce969777cef89570c69988ec769d71b528c0a4d0a00272eeaa6a66f76306ea,True
consciousness/consciousness-reality-assessment.html,^{-2},41f55f88aec3db91a1f315ece8ed45d5ae38c0a20c9bee4e59e79b8609c1faac,True
consciousness/consciousness-reality-assessment.html,d\chi/dt &gt; 0,002d4328c6ca799be41bfccc21f13a6db1fb8a0341fbed7dc68fe6012d1e171c,True
consciousness/consciousness-reality-assessment.html,d\chi/dt &lt; 0,c4eaef805bb25ffec1d10f21b7f95d2bd38ac3c99e56286d5a69f26c0ba6bed8,True
consciousness/consciousness-reality-assessment.html,f\sigma_8(z=0.5) &gt; 0.44,82777de75dc61706010cacf689714bd5805abd3a8be8c18a047d4fe5d3cb66b3,True
consciousness/consciousness-reality-assessment.html,f\sigma_8(z=0.5) = 0.421 \pm 0.019,62a1af59a28e0522807d78c4ba313c96d3b90cbe1293ee5a2c866cf9cc4bea87,True
consciousness/consciousness-reality-assessment.html,f\sigma_8(z=0.5) = 0.447 \pm 0.012,cbb95dccc9ef0389c7f625e844ac9e96ce1e6a8c9801f966c705aed4e0efc5ba,True
consciousness/consciousness-reality-assessment.html,f\sigma_8(z\!=\!0.5) &gt; 0.44,9b42c3e710ab4067c43709f528d0bd4b3ba326fd7860835f66076796f52d1ddd,True
consciousness/consciousness-reality-assessment.html,g_{\mu\nu},1e1af7e6901fd3740e08a1e05b24f5f93a5725344b3376fbcb8f6f671c81cff0,True
consciousness/consciousness-reality-assessment.html,m_\chi &gt; 0,9db46fb013979db86a432eb5253ffba8d4729250a51e90103d57d65cb60046a2,True
consciousness/consciousness-reality-assessment.html,m_\chi = 0,c9511dd0723751b665c1530312bc723b8bba94e37e863e34141dac09ee523394,True
consciousness/consciousness-reality-assessment.html,"u^\mu = (1, 0, 0, 0)",e7a3fffe622fbf730c6a8e03a954dcad592621690138050c31ea956a9dc2ede8,True
consciousness/consciousness-reality-assessment.html,v_g = c^2 k/\omega &lt; c,a1bf78349232c0afc6017db139b7029e8a77ee981d7ba0029880a498e91742c0,True
consciousness/consciousness-reality-assessment.html,w_0,59e63012bc6d4f879fe4dc22a9d94a4a0004e763aa8131b981b8d5b443f757e2,True
consciousness/consciousness-reality-assessment.html,w_0 &gt; -1,ccc2d68ddd0f944ce626966b8b9ea0b4c531977377da058413135ce3e2e5ceb6,True
consciousness/consciousness-reality-assessment.html,w_0 = -0.827,83d521795439ebd85f9875c537e4a04ec2cc5f6bd05949ef979b4e94caefa75d,True
consciousness/consciousness-reality-assessment.html,w_a,9012166380bed7e0f00e53af41124157ab66c5feeac0d1ac9700468c9d1a4e8f,True
consciousness/consciousness-reality-assessment.html,w_a &lt; 0,f8fb3b44636a643d5d4c77fd1dda953cfbdd3959dfbf3ad4563218ad63f698da,True
consciousness/consciousness-reality-assessment.html,w_a = -0.75,f020ae08c8242ea8d237cea5d45a46e288d33ba9f6c176f70cb58e399a00a890,True
consciousness/consciousness-reality-assessment.html,w_a \approx -1,798fce3e2de19d730d6cbd0a49cb62e1408e741c7e40aed77e6ddd881125d421,True
consciousness/consciousness-reality-assessment.html,z \approx 0.43 \pm 0.09,504af428d5fa91920ff208fc48d47e74f9669f0a8ee81c5a24f90e1a9fc76f66,True
consciousness/consciousness-reality-assessment.html,z \sim 0.5,53d921efb4330e92193defabec614ec31b0c9008c33321b930326af0b5a2f519,True
consciousness/consciousness-scientific-convergence-wrapped.html,"0.22\,g",892c11f23a2418a999cf3a9030e265f016257c32ad86dfbe424e57b5f8dbd2ba,True
consciousness/consciousness-scientific-convergence-wrapped.html,C_2H_5OH,344dd170d98a3a4ed22baac810a15159e5e8d8139879a832a466f8640f8ec55c,True
consciousness/consciousness-scientific-convergence-wrapped.html,C_{\max},1c5bd8bd9602125bdbf443a6399895ea120de474d50e47507fc594cb3fcaf671,True
consciousness/consciousness-scientific-convergence-wrapped.html,E = mc^2,2820951a377c18ce3e89093ca7c31c204b1196a7e571781c6080f8207524a8dc,True
consciousness/consciousness-scientific-convergence-wrapped.html,E \to m,ed99bac2692635524ba21dc0de9cd0e4f4a13190fd4c62485510829499a34d5e,True
consciousness/consciousness-scientific-convergence-wrapped.html,H_2O,1ced410ef13b4d00dab017bbb7aecc2a3a5957466cdd9d69b215035fbf731650,True
consciousness/consciousness-scientific-convergence-wrapped.html,P_{\text{desired}},b67984c6b4951fa804095458c298a880840f877f0aa7aae7f8b670f1886d7fc7,True
consciousness/consciousness-scientific-convergence-wrapped.html,\Psi,f1920a0117831d5f49b39368ea6d7a8cd6148e248f97ae7a56840b5036e30627,True
consciousness/consciousness-scientific-convergence-wrapped.html,\Psi_{\text{school}},98b7b2dd61031d7dc741da14ada44c51187bca9f6792a9aa7bed0eb4b07486d6,True
consciousness/consciousness-scientific-convergence-wrapped.html,\alpha,4893e9df8b5496ebe7a0f1c2cc92a39fb6df03085030e3b97cfcc4d45136db5a,True
consciousness/consciousness-scientific-convergence-wrapped.html,\hbar,a86ef458cc61e377412bd6c855ad591d857e0a4f1385f43b15fd1a6a33212a0d,True
consciousness/consciousness-scientific-convergence-wrapped.html,\mathcal{B}_\chi,80e1a133739634dd6d9eda7bd8a316aa96ce26ec71425a00ada0ae1f1a04c451,True
consciousness/consciousness-scientific-convergence-wrapped.html,\mathcal{E},ea274f41c3c7b99d1a66f7ce83fc39b7224b9b2ce0d90d9c117387540a9002f2,True
consciousness/consciousness-scientific-convergence-wrapped.html,\mathcal{E} \propto -\ln(P_{\text{desired}}),3861fd7916d55a7b8cbcc3a1fa49372fa81746223792d8f585ff711f223ea7f8,True
consciousness/consciousness-scientific-convergence-wrapped.html,\mathcal{G},199ebfd1ee31bda34ba5e63d7d3930298a92981a19ea2788663caf007bf11df1,True
consciousness/consciousness-scientific-convergence-wrapped.html,\mathcal{G}^{-1},46d9f40fad054af0ddb4e48d52d5f454f2a6caff40c787000dc60ab60d82396d,True
consciousness/consciousness-scientific-convergence-wrapped.html,\mathcal{I}_\alpha,dc702c6b658ffe4aca3f47920973c6c3f1882bfae4fb4bead73d3f72999e9540,True
consciousness/consciousness-scientific-convergence-wrapped.html,\mathcal{I}_{\text{high}},fd06383ab7e8ae4339dc46dbd44e55deac08f3e1322883816362b29e1c5df6da,True
consciousness/consciousness-scientific-convergence-wrapped.html,\mathcal{I}_{\text{low}},1a01e537e3a1d0d7b58c75dcb8c251103f5a89f8a4bea795d604bd72de80e091,True
consciousness/consciousness-scientific-convergence-wrapped.html,\mathcal{O}_D,a62fb2e066e593898e54c6c313a46f3425c452c8b5472d718ae63d9f0e830f03,True
consciousness/consciousness-scientific-convergence-wrapped.html,\mathcal{V}_{ZPF},b9442f513eab5c5347a071e09d9d298928a49de0e179dfc8df6a9e17e8dfda8d,True
consciousness/consciousness-scientific-convergence.html,"0.22\,g",892c11f23a2418a999cf3a9030e265f016257c32ad86dfbe424e57b5f8dbd2ba,True
consciousness/consciousness-scientific-convergence.html,C \to 0,ca44a37b42364edb99a5f5387b2dc7e8df5c30d7c8b31707baca5c93a694f986,True
consciousness/consciousness-scientific-convergence.html,C_2H_5OH,344dd170d98a3a4ed22baac810a15159e5e8d8139879a832a466f8640f8ec55c,True
consciousness/consciousness-scientific-convergence.html,C_{\max},1c5bd8bd9602125bdbf443a6399895ea120de474d50e47507fc594cb3fcaf671,True
consciousness/consciousness-scientific-convergence.html,E = mc^2,2820951a377c18ce3e89093ca7c31c204b1196a7e571781c6080f8207524a8dc,True
consciousness/consciousness-scientific-convergence.html,E \to m,ed99bac2692635524ba21dc0de9cd0e4f4a13190fd4c62485510829499a34d5e,True
consciousness/consciousness-scientific-convergence.html,F \longleftrightarrow \hat{M},64011f23ea19d040ed1e417a9ec9b59c20540fbe5d3af7ad9456811b8957390e,True
consciousness/consciousness-scientific-convergence.html,F \to 0,cca05dd511799c807e66fb2211d5d71d9838bb2081397e8b805f27dc71faa61b,True
consciousness/consciousness-scientific-convergence.html,H_2O,1ced410ef13b4d00dab017bbb7aecc2a3a5957466cdd9d69b215035fbf731650,True
consciousness/consciousness-scientific-convergence.html,P_{\text{desired}},b67984c6b4951fa804095458c298a880840f877f0aa7aae7f8b670f1886d7fc7,True
consciousness/consciousness-scientific-convergence.html,Q \longleftrightarrow \psi,a95a814586c85a3a24ebaa25ceb8c303bb7c312575345d8c9911448ba2fc4199,True
consciousness/consciousness-scientific-convergence.html,S = S</em>{EH} + S_{\text{Matter}},f047a3117e7b2d8c941329615fb39f5698a8039df4f7eda05db575fdf04e76c0,True
consciousness/consciousness-scientific-convergence.html,W_\mu,99c602da979a44155f038f9e77ad48c58542d9b745513456fa576cc8243d56ca,True
consciousness/consciousness-scientific-convergence.html,\Psi,f1920a0117831d5f49b39368ea6d7a8cd6148e248f97ae7a56840b5036e30627,True
consciousness/consciousness-scientific-convergence.html,\Psi_{\text{school}},98b7b2dd61031d7dc741da14ada44c51187bca9f6792a9aa7bed0eb4b07486d6,True
consciousness/consciousness-scientific-convergence.html,\alpha,4893e9df8b5496ebe7a0f1c2cc92a39fb6df03085030e3b97cfcc4d45136db5a,True
consciousness/consciousness-scientific-convergence.html,\chi \to,fff21990bb746414286346af9a0907de3860a1104bd5c68b40b75902b72f949f,True
consciousness/consciousness-scientific-convergence.html,\hbar,a86ef458cc61e377412bd6c855ad591d857e0a4f1385f43b15fd1a6a33212a0d,True
consciousness/consciousness-scientific-convergence.html,"\left(\frac{\kappa \, G \, C \, R(FQ)}{S + \epsilon}\right)",fd9530338be7d7e563691f5803b42cc8b02ebd3756b7ff56d0f176ca4b2154e7,True
consciousness/consciousness-scientific-convergence.html,\mathcal{B}</em>\chi,0c914355b4e085e7eb37efe0a4ef30772e81a82d8d098f70eae3e8e1a47b7065,True
consciousness/consciousness-scientific-convergence.html,\mathcal{B}<em>\chi,0d2f16aaab41641178f01835021747622c6ed8f9b4e107cdecb101002cef8e60,True
consciousness/consciousness-scientific-convergence.html,\mathcal{B}_\chi,80e1a133739634dd6d9eda7bd8a316aa96ce26ec71425a00ada0ae1f1a04c451,True
consciousness/consciousness-scientific-convergence.html,\mathcal{E},ea274f41c3c7b99d1a66f7ce83fc39b7224b9b2ce0d90d9c117387540a9002f2,True
consciousness/consciousness-scientific-convergence.html,\mathcal{E} \propto -\ln(P_{\text{desired}}),3861fd7916d55a7b8cbcc3a1fa49372fa81746223792d8f585ff711f223ea7f8,True
consciousness/consciousness-scientific-convergence.html,\mathcal{G},199ebfd1ee31bda34ba5e63d7d3930298a92981a19ea2788663caf007bf11df1,True
consciousness/consciousness-scientific-convergence.html,\mathcal{G}^{-1},46d9f40fad054af0ddb4e48d52d5f454f2a6caff40c787000dc60ab60d82396d,True
consciousness/consciousness-scientific-convergence.html,\mathcal{I}</em>{\text{high}},3e7ebbe479666609b50959bf6cf325984b393b59d10cb7ba33fdb39f8df7e975,True
consciousness/consciousness-scientific-convergence.html,\mathcal{I}<em>{\text{low}},32aeca46b12e2a3db1c82638fc4e4d2087150da828e96e25b7ce951458eb2cac,True
consciousness/consciousness-scientific-convergence.html,\mathcal{I}_\alpha,dc702c6b658ffe4aca3f47920973c6c3f1882bfae4fb4bead73d3f72999e9540,True
consciousness/consciousness-scientific-convergence.html,\mathcal{L}<em>\chi \to 0,8fd61d7218d9c44864d15f8e003e24cd5391149a095cc4a5f000c2622e51c012,True
consciousness/consciousness-scientific-convergence.html,\mathcal{L}<em>\chi \to 0 \quad \Longrightarrow \quad S = S</em>{EH} + S_{\text{Matter}} \quad \Longrightarrow \quad G_{\mu\nu} + \Lambda g_{\mu\nu} = \frac{8\pi G}{c^4} T_{\mu\nu},2cec88c9114e31cca28ec5ad3704900b03fe92c292f7f45e9f43135bd926bf84,True
consciousness/consciousness-scientific-convergence.html,\mathcal{L}_\chi,2259cf90559c703c03bd1140631e791e73531bad650ca45138040354c663d0a3,True
consciousness/consciousness-scientific-convergence.html,\mathcal{O}<em>D,e65922927c96fa2a64df5989638bf6e664608db5c6b495de18942252489f3354,True
consciousness/consciousness-scientific-convergence.html,\mathcal{O}_D,a62fb2e066e593898e54c6c313a46f3425c452c8b5472d718ae63d9f0e830f03,True
consciousness/consciousness-scientific-convergence.html,\mathcal{V}</em>{ZPF},81c4f421340fb1a77936e9e86a6858a466fc626d53a0f2773b32683d14626499,True
consciousness/consciousness-scientific-convergence.html,\mathcal{V}<em>{ZPF},70bf0a61d4d00ae4504877b43300f2448676d0420e6e3a3b4f0da19d674456d6,True
consciousness/consciousness-scientific-convergence.html,\mathcal{V}_{ZPF},b9442f513eab5c5347a071e09d9d298928a49de0e179dfc8df6a9e17e8dfda8d,True
convergence-deep/cdt-01-math-is-moral.html,"\chi = \iiint \left( G \cdot M \cdot E \cdot S \cdot T \cdot K \cdot R \cdot Q \cdot F \cdot C \right) dx\, dy\, dt",31b09a91649cffcb66877bed2b178b4bb113746826fa1697c503f5b53989f765,False
convergence-deep/cdt-01-math-is-moral.html,\frac{d\Phi}{dt} = \alpha I(\Psi) - \beta S(\Psi) + \hat{G}(t),d98310ced9814bbc7679e6e6bdcb7b14ca38091585f95840ba18bd0bb2b7860a,False
convergence-deep/cdt-02-the-maxwell-moment.html,0 \leq A \leq 1,4b9256e5dd8b47a916af6c068095895d9f3220f1cbf5e08e8c00eee28953722c,False
convergence-deep/cdt-02-the-maxwell-moment.html,A = 0,74db3b5826a07bbb97428470756b369eb6b2efb2a252e35afbe16f87347c9d63,False
convergence-deep/cdt-02-the-maxwell-moment.html,A = 1,d585f16be25710ebf0b2ce8d164690ff706d34aa8a4ede2a9e6439e52f1e7d4e,False
convergence-deep/cdt-02-the-maxwell-moment.html,A \approx 0,f907248e75d15b7859090d06d2a0a32f74de86f2a8b6710a980cefd5134b8881,False
convergence-deep/cdt-02-the-maxwell-moment.html,A \approx 0.5,eba65f859b2f4f405c7e4441ba3f9df7fe23ce48f208aa4fc4287dd1b9bf4883,False
convergence-deep/cdt-02-the-maxwell-moment.html,A \rightarrow 0,c4231e1f3f9885ec31c87a427cfbdbd2289ffa6b4c2906748965538be28593c0,False
convergence-deep/cdt-02-the-maxwell-moment.html,A \rightarrow 1,9f3e3ca632752036cb63a36a116fea71abf7d17a0b6470dcf4655fda84925ec6,False
convergence-deep/cdt-02-the-maxwell-moment.html,I = I_0 e^{-\alpha x},7effa500385365578addf9f30dcf56c8e597a347fe841d5e0dcf75d533e71a5b,False
convergence-deep/cdt-02-the-maxwell-moment.html,S = \int d^4x \sqrt{-g} \left[ \mathcal{L}_\chi + \mathcal{L}_{EM} + \mathcal{L}_{int} \right],68d1e24398783ff126d42dc5b8c9cb418a2d7bce132bd598f295e351829f7377,False
