lookup_key,count,latex_samples,paths
s1s2,4,"['\\alpha(s) = (1+s)/2', '\\alpha(s) = \\frac{1 + s}{2}', '\\alpha(s) = \\frac{1+s}{2}']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/gtq-05-macarthur-equation.html']"
s1to0,6,"['s = -1 \\to 0', 's: -1 \\to 0']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-04-free-will-two-frames.html', 'genesis-to-quantum/gtq-05-macarthur-and-the-equation.html']"
dcdtsc,12,"['\\frac{dC}{dt} = -S \\cdot C', 'dC/dt = -S \\cdot C']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-08-god-doesnt-need-a-clock.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-05-macarthur-and-the-equation.html', 'genesis-to-quantum/gtq-06-three-pathways.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-22-same-god-both-testaments.html']"
s0to1,6,"['s = 0 \\to +1', 's: 0 \\to +1']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-04-free-will-two-frames.html', 'genesis-to-quantum/gtq-05-macarthur-and-the-equation.html']"
s1to1,2,['s: -1 \\to +1'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html']"
sgt0,5,"['S &gt; 0', '\\alpha(s) &gt; 0']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03c-why-god-drowned-everybody.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-04-free-will-two-frames.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
005,3,"['\\alpha = 0.05', '\\alpha(0) = 0.5']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
ctc0est,2,"['C(t) = C_0 \\cdot e^{-St}', 'C(t) = C_0 e^{-St}']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html']"
ceqogogs,6,"['C_{eq} = OG / (OG + S)', 'C_{eq} = \\frac{O \\cdot G}{O \\cdot G + S}', 'C_{eq}=OG/(OG+S)']","['MUST DO/facts-card-component.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-08-day-time-began.html']"
n10,3,"['N=10', 'n = 10']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03c-why-god-drowned-everybody.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
lnl0en,4,"['L(n) = L_0 \\cdot e^{\\lambda n}', 'L(n) = L_0 e^{\\lambda n}']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-10-how-lies-kill.html']"
god1sgod0,4,"['\\Omega_{God} = 1 \\quad \\implies \\quad S_{God} = 0', '\\Omega_{God} = 1. \\quad S_{God} = 0.', '\\Omega_{\\text{God}} = 1. \\quad S_{\\text{God}} = 0.']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04b-how-lies-kill.html']"
biterrorrategt0channelcapacityto0astto,3,['\\text{Bit Error Rate} &gt; 0 \\implies \\text{Channel Capacity} \\to 0 \\text{ as } t \\to \\infty'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
tto1t0foranygt0,3,['\\lim_{t \\to \\infty} (1 - \\epsilon)^t = 0 \\quad \\text{for any } \\epsilon &gt; 0'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
ct337et21493,5,"['C(t) = 337 \\cdot e^{-t/214} + 93', 'C(t) = 337\\, e^{-t/214} + 93', 'C(t)=337e^{-t/214}+93']","['MUST DO/facts-card-component.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-08-day-time-began.html', 'genesis-to-quantum/gtq-09-decoherence-curve.html']"
c1tl912years,2,['C_1(t) = \\bar{L} = 912 \\text{ years}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
c2taetdlfloor,2,['C_2(t) = A \\cdot e^{-t/\\tau_d} + L_{\\text{floor}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
skb10,5,"['S = k_B \\ln(1) = 0', 'S = k_B\\ln(1) = 0']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-10-how-lies-kill.html']"
to,6,"['\\Omega \\to \\infty', '\\to \\infty']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-10-how-lies-kill.html', 'genesis-to-quantum/intro/information-theoretic-form.html']"
ln,3,['L(n)'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
l0,3,['L_0'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
224,5,"['2 + 2 = 4', '2+2=4']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'revolution-of-truth/drv-01-the-architecture.html', 'revolution-of-truth/drv-02-the-lock.html', 'revolution-of-truth/drv-04-the-key.html']"
truth1,3,"['\\Omega_{\\text{truth}} = 1', '\\Omega_{truth} = 1']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
liesto,2,['\\Omega_{\\text{lies}} \\to \\infty'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
r20888,12,"['R^2 = 0.888', 'R^2=0.888']","['MUST DO/facts-card-component.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-08-day-time-began.html', 'genesis-to-quantum/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-17-ran-the-numbers.html', 'genesis-to-quantum/intro/information-theoretic-form.html']"
dx,2,['dx'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
dy,2,['dy'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
d,7,"['\\Sigma_D', '\\kappa d', '\\tau_d']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05b-trinity-timeline.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-05b-trinity-timeline.html', 'genesis-to-quantum/intro/information-theoretic-form.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
r2,5,"['R^2', 'r^2']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
d214,3,['\\tau_d = 214'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05b-trinity-timeline.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
p473107,4,"['p = 4.73 \\times 10^{-7}', 'p = 4.73\\times 10^{-7}']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-08-day-time-began.html', 'genesis-to-quantum/intro/information-theoretic-form.html']"
p068,3,['p = 0.68'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-08-day-time-began.html']"
lfloor,2,['L_{\\text{floor}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
a337,2,['A = 337'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
lfloor93,2,['L_{\\text{floor}} = 93'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
5d,2,['5 \\times \\tau_d'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
plt106,2,['p &lt; 10^{-6}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
253sigma,2,['2.53\\sigma'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
ntn0et,2,['N(t) = N_0 e^{-t/\\tau}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
tttenvt0tenvet,2,['T(t) = T_{env} + (T_0 - T_{env})e^{-t/\\tau}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
rhoofftrho0etd,2,['\\rho_{off}(t) = \\rho_0 e^{-t/\\tau_d}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
vtv0etrc,2,['V(t) = V_0 e^{-t/RC}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
1d1214,2,['1/\\tau_d = 1/214'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
delta,2,['\\Delta'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
lbot,2,['L_{\\text{bot}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html']"
gto0,2,['G \\to 0'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04b-how-lies-kill.html', 'genesis-to-quantum/gtq-04b-how-lies-kill.html']"
chiedenintgmestkrqfcdxdydt,2,"['\\chi_{\\text{Eden}} = \\iiint (G \\cdot M \\cdot E \\cdot S_{\\min} \\cdot T \\cdot K \\cdot R \\cdot Q \\cdot F_{\\max} \\cdot C_{\\max}) \\, dx \\, dy \\, dt']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/gtq-05-the-substrate-fractured.html']"
deltacmoralint0tjgracetsigmasintdt,2,['\\Delta C_{\\text{moral}} = \\int_0^T \\left[ J_{\\text{grace}}(t) - \\sigma_{\\text{sin}}(t) \\right] dt'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/gtq-05-the-substrate-fractured.html']"
ncnn,4,['|\\psi\\rangle = \\sum_n c_n |\\phi_n\\rangle'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-06-why-reality-needs-three.html', 'genesis-to-quantum/gtq-05a-trinity-mechanism.html']"
arrowawithpaa2,2,['|\\psi\\rangle \\rightarrow |a\\rangle \\quad \\text{with} \\quad P(a) = |\\langle a|\\psi\\rangle|^2'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html']"
chifatherncnnx,2,['\\chi_{\\text{Father}} = \\sum_n c_n \\phi_n(x)'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html']"
chisonaxwherechisonv0,2,"['\\chi_{\\text{Son}} = \\phi_a(x) \\quad \\text{where} \\quad \\nabla \\cdot (\\chi_{\\text{Son}} \\, v) = 0']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html']"
chispiritttnax,2,['\\chi_{\\text{Spirit}} = \\delta(t - t_n) \\cdot \\phi_a(x)'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html']"
paa2chisonchifather2,3,['P(a) = |\\langle \\phi_a | \\psi \\rangle|^2 = |\\langle \\chi_{\\text{Son}} | \\chi_{\\text{Father}} \\rangle|^2'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html', 'genesis-to-quantum/gtq-05a-trinity-mechanism.html']"
dcdtscexternalpulses,3,"['\\frac{dC}{dt} = -S \\cdot C + \\text{external pulses}', 'dC/dt = -S \\cdot C + \\text{external pulses}']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05b-trinity-timeline.html', 'genesis-to-quantum/gtq-05b-trinity-timeline.html']"
sigmasin,2,['\\sigma_{\\text{sin}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/gtq-05-the-substrate-fractured.html']"
tn,2,['t_n'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html']"
a,5,"['\\cdot A', '\\langle\\phi_a|', '\\phi_a', '|a\\rangle']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-06-why-reality-needs-three.html', 'genesis-to-quantum/gtq-05a-trinity-mechanism.html', 'revolution-of-truth/drv-00-the-argument.html']"
sigma0,4,"['\\sigma = 0', '\\sigma \\approx 0']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-09-same-god-both-testaments.html']"
sigma1,6,['\\sigma = +1'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-09-same-god-both-testaments.html']"
p2,3,['P = |\\langle\\psi|\\phi\\rangle|^2'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05b-trinity-timeline.html', 'genesis-to-quantum/gtq-15-why-reality-needs-three.html']"
arrowa,2,['|\\psi\\rangle \\rightarrow |a\\rangle'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html', 'genesis-to-quantum/gtq-05a-trinity-mechanism.html']"
paa2,6,"['P(a) = |\\langle \\phi_a | \\psi \\rangle|^2', 'P(a) = |\\langle a|\\psi\\rangle|^2', 'P(a) = |\\langle\\psi|a\\rangle|^2']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05c-why-physics-is-broken-in-two.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-06-why-reality-needs-three.html', 'genesis-to-quantum/gtq-05a-trinity-mechanism.html', 'mda/04-collapse-mechanisms/MDA-030-trinity-mechanism.html', 'moral-decline/mda-the-trinity-mechanism.html']"
pa,2,['P(a)'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html', 'genesis-to-quantum/gtq-05a-trinity-mechanism.html']"
cn,2,['c_n'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05a-trinity-mechanism.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-06-why-reality-needs-three.html']"
dcdtoeffgt1csc,2,['\\frac{dC}{dt} = O_{eff} \\cdot G(t) \\cdot (1-C) - S \\cdot C'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
chic,7,"['\\chi = C', '\\chi = \\mathcal{C}', 'χ_c']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'revolution-of-truth/drv-00-the-argument.html', 'subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
plt1010,3,['p &lt; 10^{-10}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-17-ran-the-numbers.html']"
r2090,3,['R^2 = 0.90'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-17-ran-the-numbers.html']"
rho0988,3,['\\rho = 0.988'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-17-ran-the-numbers.html']"
p216109,3,['p = 2.16 \\times 10^{-9}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-17-ran-the-numbers.html']"
rho0764,2,['\\rho = 0.764'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
p91104,2,['p = 9.1 \\times 10^{-4}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
r20956,2,['R^2 = 0.956'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
p091,3,['p = 0.91'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-17-ran-the-numbers.html']"
oeff,2,['O_{eff}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
oefforawpt,2,['O_{eff} = O_{raw} \\times P(t)'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
oraw,2,['O_{raw}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
pt,3,['P(t)'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-17-ran-the-numbers.html']"
fxl1ekxx0b,2,['f(x) = \\frac{L}{1 + e^{-k(x - x_0)}} + b'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
dldtsl,2,['\\frac{dL}{dt} = -S \\cdot L'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
2901011,2,['2.90 \\times 10^{-11}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
9121011,2,['9.12 \\times 10^{-11}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
2651011,2,['2.65 \\times 10^{-11}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
1141010,2,['1.14 \\times 10^{-10}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
3291011,2,['3.29 \\times 10^{-11}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
1811012,2,['\\mathbf{1.81 \\times 10^{-12}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
